model_path,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0041_size0.1.png,Is the red sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,23.25,23.234375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0042_size0.3.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,24.609375,22.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0042_size0.2.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,25.078125,23.15625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0042_size0.1.png,Is the green sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,25.421875,23.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0043_size0.3.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,26.0625,22.21875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0043_size0.2.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,26.171875,22.265625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0043_size0.1.png,Is the blue sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,26.359375,22.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0044_size0.3.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,25.171875,23.015625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0044_size0.2.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,25.421875,23.125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0044_size0.1.png,Is the magenta sphere closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,25.734375,23.3125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0045_size0.3.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.53125,22.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0045_size0.2.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,23.8125,22.796875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0045_size0.1.png,Is the red cube closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.03125,23.140625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0046_size0.3.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,No,23.34375,23.53125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0046_size0.2.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,No,23.109375,23.3125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0046_size0.1.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,23.15625,23.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0047_size0.3.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,25.484375,23.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0047_size0.2.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,25.96875,23.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0047_size0.1.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,26.484375,23.3125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0048_size0.3.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.25,22.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0048_size0.2.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.328125,22.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0048_size0.1.png,Is the magenta sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.4375,22.34375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0049_size0.3.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,23.796875,23.234375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0049_size0.2.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,24.265625,22.984375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0049_size0.1.png,Is the red cube closer to the camera than the green sphere? Answer with yes or no.,Yes,Yes,24.53125,22.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0050_size0.3.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,No,22.578125,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0050_size0.2.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.5,22.46875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0050_size0.1.png,Is the cyan sphere closer to the camera than the magenta cube? Answer with yes or no.,Yes,Yes,22.875,22.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0051_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,24.921875,22.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0051_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,25.171875,22.875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0051_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,25.8125,22.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0052_size0.3.png,Is the magenta sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.359375,22.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0052_size0.2.png,Is the magenta sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.6875,22.65625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0052_size0.1.png,Is the magenta sphere closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.8125,22.640625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0053_size0.3.png,Is the red cube closer to the camera than the black cube? Answer with yes or no.,Yes,No,22.796875,23.125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0053_size0.2.png,Is the red cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.125,23.015625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0053_size0.1.png,Is the red cube closer to the camera than the black cube? Answer with yes or no.,Yes,Yes,23.46875,23.140625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0054_size0.3.png,Is the yellow cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.0625,22.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0054_size0.2.png,Is the yellow cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.421875,22.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0054_size0.1.png,Is the yellow cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.0,22.734375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0055_size0.3.png,Is the blue cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,24.296875,22.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0055_size0.2.png,Is the blue cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,24.28125,22.203125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0055_size0.1.png,Is the blue cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,24.03125,22.140625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0056_size0.3.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,23.953125,22.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0056_size0.2.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.1875,22.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0056_size0.1.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.453125,23.0,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0057_size0.3.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.5,22.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0057_size0.2.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.625,22.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0057_size0.1.png,Is the magenta sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.5,23.046875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0058_size0.3.png,Is the blue sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,24.546875,23.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0058_size0.2.png,Is the blue sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,24.78125,23.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0058_size0.1.png,Is the blue sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,25.421875,23.09375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0059_size0.3.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.859375,22.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0059_size0.2.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.921875,22.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0059_size0.1.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,25.0,22.296875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0060_size0.3.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,No,23.109375,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0060_size0.2.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,No,23.390625,23.4375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0060_size0.1.png,Is the yellow sphere closer to the camera than the magenta sphere? Answer with yes or no.,Yes,Yes,23.703125,23.515625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0061_size0.3.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.21875,22.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0061_size0.2.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.5,22.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0061_size0.1.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.28125,22.5,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0062_size0.3.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.390625,22.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0062_size0.2.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.71875,22.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0062_size0.1.png,Is the black cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,23.859375,22.984375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0063_size0.3.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.671875,22.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0063_size0.2.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.921875,22.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0063_size0.1.png,Is the blue cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.25,22.765625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0064_size0.3.png,Is the cyan sphere closer to the camera than the green cube? Answer with yes or no.,Yes,No,23.65625,24.09375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0064_size0.2.png,Is the cyan sphere closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,23.671875,23.203125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0064_size0.1.png,Is the cyan sphere closer to the camera than the green cube? Answer with yes or no.,Yes,Yes,23.609375,22.9375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0065_size0.3.png,Is the black sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,23.765625,22.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0065_size0.2.png,Is the black sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,24.109375,21.9375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0065_size0.1.png,Is the black sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,24.28125,21.6875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0066_size0.3.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.359375,22.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0066_size0.2.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.421875,22.6875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0066_size0.1.png,Is the red cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,25.703125,22.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0067_size0.3.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.703125,21.96875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0067_size0.2.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.9375,21.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0067_size0.1.png,Is the blue cube closer to the camera than the blue sphere? Answer with yes or no.,Yes,Yes,24.984375,21.90625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0068_size0.3.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,24.078125,22.65625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0068_size0.2.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,24.25,22.609375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0068_size0.1.png,Is the green cube closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,24.609375,22.859375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0069_size0.3.png,Is the red sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.234375,22.84375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0069_size0.2.png,Is the red sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.21875,22.921875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0069_size0.1.png,Is the red sphere closer to the camera than the cyan sphere? Answer with yes or no.,Yes,Yes,24.703125,23.171875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0070_size0.3.png,Is the cyan cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,23.140625,22.421875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0070_size0.2.png,Is the cyan cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,23.765625,22.578125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0070_size0.1.png,Is the cyan cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,23.875,22.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0071_size0.3.png,Is the magenta sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.5,22.75,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0071_size0.2.png,Is the magenta sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,22.953125,22.6875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0071_size0.1.png,Is the magenta sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.125,22.390625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0072_size0.3.png,Is the blue cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,23.984375,23.125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0072_size0.2.png,Is the blue cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.53125,23.046875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0072_size0.1.png,Is the blue cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.21875,22.890625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0073_size0.3.png,Is the green sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.171875,23.375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0073_size0.2.png,Is the green sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.03125,23.453125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0073_size0.1.png,Is the green sphere closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,24.71875,23.546875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0074_size0.3.png,Is the black cube closer to the camera than the black sphere? Answer with yes or no.,Yes,No,22.5625,22.65625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0074_size0.2.png,Is the black cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.6875,22.34375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0074_size0.1.png,Is the black cube closer to the camera than the black sphere? Answer with yes or no.,Yes,Yes,22.453125,22.171875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0075_size0.3.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,No,23.21875,23.953125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0075_size0.2.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,No,23.3125,23.953125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0075_size0.1.png,Is the green sphere closer to the camera than the red cube? Answer with yes or no.,Yes,No,23.125,23.65625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0076_size0.3.png,Is the red sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,No,22.96875,23.109375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0076_size0.2.png,Is the red sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,22.890625,22.484375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0076_size0.1.png,Is the red sphere closer to the camera than the blue cube? Answer with yes or no.,Yes,Yes,22.625,22.40625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0077_size0.3.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,23.1875,23.109375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0077_size0.2.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,23.65625,22.765625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0077_size0.1.png,Is the cyan cube closer to the camera than the yellow cube? Answer with yes or no.,Yes,Yes,24.265625,23.0625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0078_size0.3.png,Is the yellow sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,No,23.34375,23.84375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0078_size0.2.png,Is the yellow sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,No,23.03125,23.59375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0078_size0.1.png,Is the yellow sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,No,23.21875,23.34375,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0079_size0.3.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.171875,22.765625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0079_size0.2.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.390625,22.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0079_size0.1.png,Is the yellow sphere closer to the camera than the red cube? Answer with yes or no.,Yes,Yes,25.71875,22.8125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0080_size0.3.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,23.890625,22.53125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0080_size0.2.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,24.015625,22.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0080_size0.1.png,Is the cyan cube closer to the camera than the red sphere? Answer with yes or no.,Yes,Yes,24.109375,22.359375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0081_size0.3.png,Is the red cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.59375,22.0625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0081_size0.2.png,Is the red cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,25.0625,21.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0081_size0.1.png,Is the red cube closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,25.140625,22.125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0082_size0.3.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,23.234375,22.953125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0082_size0.2.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,23.578125,23.015625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0082_size0.1.png,Is the cyan sphere closer to the camera than the yellow sphere? Answer with yes or no.,Yes,Yes,24.1875,23.109375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,output/sizevar/close/0083_size0.3.png,Is the red sphere closer to the camera than the red cube? Answer with yes or no.,Yes,No,22.921875,23.984375,False
